SDG	Pub_doi	Pub_title	Pub_concept	SDG_short	Publisher
reduced-inequalities	10.18356/e5b41cfb-en	Sudip Rnajan Basu. Do data show divergence? Revisiting global income inequality trends	Income Inequality	reduced-inequalities	UN
reduced-inequalities	10.18356/e5b41cfb-en	Sudip Rnajan Basu. Do data show divergence? Revisiting global income inequality trends	Gini Coefficient	reduced-inequalities	UN
reduced-inequalities	10.18356/e5b41cfb-en	Sudip Rnajan Basu. Do data show divergence? Revisiting global income inequality trends	World Bank Income Classification	reduced-inequalities	UN
reduced-inequalities	10.18356/e5b41cfb-en	Sudip Rnajan Basu. Do data show divergence? Revisiting global income inequality trends	United Nations Region	reduced-inequalities	UN
reduced-inequalities	10.18356/e5b41cfb-en	Sudip Rnajan Basu. Do data show divergence? Revisiting global income inequality trends	Skill Biased Technological Change	reduced-inequalities	UN
reduced-inequalities	10.18356/e5b41cfb-en	Sudip Rnajan Basu. Do data show divergence? Revisiting global income inequality trends	Market Income	reduced-inequalities	UN
reduced-inequalities	10.18356/e5b41cfb-en	Sudip Rnajan Basu. Do data show divergence? Revisiting global income inequality trends	Luxembourg Income Study	reduced-inequalities	UN
reduced-inequalities	10.18356/e5b41cfb-en	Sudip Rnajan Basu. Do data show divergence? Revisiting global income inequality trends	Top Income Marginal Tax Rates	reduced-inequalities	UN
reduced-inequalities	10.18356/e5b41cfb-en	Sudip Rnajan Basu. Do data show divergence? Revisiting global income inequality trends	Income Inequality Trends	reduced-inequalities	UN
reduced-inequalities	10.18356/e5b41cfb-en	Sudip Rnajan Basu. Do data show divergence? Revisiting global income inequality trends	Human Development Index	reduced-inequalities	UN
reduced-inequalities	10.18356/e5b41cfb-en	Sudip Rnajan Basu. Do data show divergence? Revisiting global income inequality trends	Rising Income Inequality	reduced-inequalities	UN
reduced-inequalities	10.18356/e5b41cfb-en	Sudip Rnajan Basu. Do data show divergence? Revisiting global income inequality trends	Standardized World Income Inequality Database	reduced-inequalities	UN
reduced-inequalities	10.18356/e5b41cfb-en	Sudip Rnajan Basu. Do data show divergence? Revisiting global income inequality trends	Low Human Development Index Countries	reduced-inequalities	UN
reduced-inequalities	10.18356/e5b41cfb-en	Sudip Rnajan Basu. Do data show divergence? Revisiting global income inequality trends	Socioeconomic Inequalities	reduced-inequalities	UN
reduced-inequalities	10.18356/e5b41cfb-en	Sudip Rnajan Basu. Do data show divergence? Revisiting global income inequality trends	Lower Income Inequality	reduced-inequalities	UN
reduced-inequalities	10.18356/e5b41cfb-en	Sudip Rnajan Basu. Do data show divergence? Revisiting global income inequality trends	Sectoral Concentration	reduced-inequalities	UN
reduced-inequalities	10.18356/e5b41cfb-en	Sudip Rnajan Basu. Do data show divergence? Revisiting global income inequality trends	Global Income Inequality	reduced-inequalities	UN
reduced-inequalities	10.18356/e5b41cfb-en	Sudip Rnajan Basu. Do data show divergence? Revisiting global income inequality trends	High Human Development	reduced-inequalities	UN
reduced-inequalities	10.18356/348646f6-en	Summary	Afrodescendent Population	reduced-inequalities	UN
reduced-inequalities	10.18356/348646f6-en	Summary	Unpaid Work	reduced-inequalities	UN
reduced-inequalities	10.18356/348646f6-en	Summary	Social Panorama	reduced-inequalities	UN
reduced-inequalities	10.18356/348646f6-en	Summary	Wage Share	reduced-inequalities	UN
reduced-inequalities	10.18356/348646f6-en	Summary	Latin American	reduced-inequalities	UN
reduced-inequalities	10.18356/348646f6-en	Summary	Unpaid Domestic Work	reduced-inequalities	UN
reduced-inequalities	10.18356/348646f6-en	Summary	Time Distribution	reduced-inequalities	UN
reduced-inequalities	10.18356/348646f6-en	Summary	Social Inequality	reduced-inequalities	UN
reduced-inequalities	10.18356/348646f6-en	Summary	Life Cycle	reduced-inequalities	UN
reduced-inequalities	10.18356/348646f6-en	Summary	High Net Worth Individuals	reduced-inequalities	UN
reduced-inequalities	10.18356/348646f6-en	Summary	Region's Countries	reduced-inequalities	UN
reduced-inequalities	10.18356/348646f6-en	Summary	Latin America	reduced-inequalities	UN
reduced-inequalities	10.18356/348646f6-en	Summary	Indigenous People	reduced-inequalities	UN
reduced-inequalities	10.18356/348646f6-en	Summary	Gini Coefficient	reduced-inequalities	UN
reduced-inequalities	10.18356/348646f6-en	Summary	Sustainable Development Goal Indicator	reduced-inequalities	UN
reduced-inequalities	10.18356/348646f6-en	Summary	Functional Income Distribution	reduced-inequalities	UN
reduced-inequalities	10.18356/348646f6-en	Summary	Care Work	reduced-inequalities	UN
reduced-inequalities	10.18356/348646f6-en	Summary	Personal Income Distribution	reduced-inequalities	UN
reduced-inequalities	10.18356/348646f6-en	Summary	Sustainable Development Goal	reduced-inequalities	UN
reduced-inequalities	10.18356/348646f6-en	Summary	Social Spending	reduced-inequalities	UN
reduced-inequalities	10.18356/dfaecd2b-en	Summary	Social Panorama	reduced-inequalities	UN
reduced-inequalities	10.18356/dfaecd2b-en	Summary	Plurinational State	reduced-inequalities	UN
reduced-inequalities	10.18356/dfaecd2b-en	Summary	Bolivarian Republic	reduced-inequalities	UN
reduced-inequalities	10.18356/dfaecd2b-en	Summary	Latin America	reduced-inequalities	UN
reduced-inequalities	10.18356/dfaecd2b-en	Summary	Social Spending	reduced-inequalities	UN
reduced-inequalities	10.18356/dfaecd2b-en	Summary	Social Public Spending	reduced-inequalities	UN
reduced-inequalities	10.18356/dfaecd2b-en	Summary	Social Investment	reduced-inequalities	UN
reduced-inequalities	10.18356/dfaecd2b-en	Summary	Census Microdata	reduced-inequalities	UN
reduced-inequalities	10.18356/dfaecd2b-en	Summary	Women's Labour Market Participation	reduced-inequalities	UN
reduced-inequalities	10.18356/dfaecd2b-en	Summary	Polarization Indices	reduced-inequalities	UN
reduced-inequalities	10.18356/dfaecd2b-en	Summary	Macroeconomic Priority	reduced-inequalities	UN
reduced-inequalities	10.18356/dfaecd2b-en	Summary	Special Tabulations	reduced-inequalities	UN
reduced-inequalities	10.18356/dfaecd2b-en	Summary	Young People	reduced-inequalities	UN
reduced-inequalities	10.18356/dfaecd2b-en	Summary	Unpaid Work	reduced-inequalities	UN
reduced-inequalities	10.18356/dfaecd2b-en	Summary	Multidimensional Poverty	reduced-inequalities	UN
reduced-inequalities	10.18356/dfaecd2b-en	Summary	Middle Class	reduced-inequalities	UN
reduced-inequalities	10.18356/dfaecd2b-en	Summary	Key Labour Market Indicators	reduced-inequalities	UN
reduced-inequalities	10.18356/dfaecd2b-en	Summary	Costa Rica	reduced-inequalities	UN
reduced-inequalities	10.18356/dfaecd2b-en	Summary	Economic Commission	reduced-inequalities	UN
reduced-inequalities	10.18356/dfaecd2b-en	Summary	Monetary Poverty	reduced-inequalities	UN
reduced-inequalities	10.18356/3b8068da-en	Sustainable Social Development in Asia and the Pacific	South West Asia	reduced-inequalities	UN
reduced-inequalities	10.18356/3b8068da-en	Sustainable Social Development in Asia and the Pacific	Vulnerable Employment	reduced-inequalities	UN
reduced-inequalities	10.18356/3b8068da-en	Sustainable Social Development in Asia and the Pacific	Asia Pacific Countries	reduced-inequalities	UN
reduced-inequalities	10.18356/3b8068da-en	Sustainable Social Development in Asia and the Pacific	North East Asia	reduced-inequalities	UN
reduced-inequalities	10.18356/3b8068da-en	Sustainable Social Development in Asia and the Pacific	Social Protection	reduced-inequalities	UN
reduced-inequalities	10.18356/3b8068da-en	Sustainable Social Development in Asia and the Pacific	Decent Jobs	reduced-inequalities	UN
reduced-inequalities	10.18356/3b8068da-en	Sustainable Social Development in Asia and the Pacific	Life Expectancy	reduced-inequalities	UN
reduced-inequalities	10.18356/3b8068da-en	Sustainable Social Development in Asia and the Pacific	Attendance Ratios	reduced-inequalities	UN
reduced-inequalities	10.18356/3b8068da-en	Sustainable Social Development in Asia and the Pacific	Low Skilled Migrant Workers	reduced-inequalities	UN
reduced-inequalities	10.18356/3b8068da-en	Sustainable Social Development in Asia and the Pacific	Asia Pacific Region	reduced-inequalities	UN
reduced-inequalities	10.18356/3b8068da-en	Sustainable Social Development in Asia and the Pacific	Extreme Poverty	reduced-inequalities	UN
reduced-inequalities	10.18356/3b8068da-en	Sustainable Social Development in Asia and the Pacific	Net Primary Enrolment Rates	reduced-inequalities	UN
reduced-inequalities	10.18356/3b8068da-en	Sustainable Social Development in Asia and the Pacific	Incheon Strategy	reduced-inequalities	UN
reduced-inequalities	10.18356/3b8068da-en	Sustainable Social Development in Asia and the Pacific	Poorest Quintile	reduced-inequalities	UN
reduced-inequalities	10.18356/3b8068da-en	Sustainable Social Development in Asia and the Pacific	Child Survival	reduced-inequalities	UN
reduced-inequalities	10.18356/3b8068da-en	Sustainable Social Development in Asia and the Pacific	Sustainable Modern Energy	reduced-inequalities	UN
reduced-inequalities	10.18356/3b8068da-en	Sustainable Social Development in Asia and the Pacific	Financial Inclusion	reduced-inequalities	UN
reduced-inequalities	10.18356/3b8068da-en	Sustainable Social Development in Asia and the Pacific	Gender Equality	reduced-inequalities	UN
reduced-inequalities	10.18356/3b8068da-en	Sustainable Social Development in Asia and the Pacific	Increased Life Expectancy	reduced-inequalities	UN
reduced-inequalities	10.18356/3b8068da-en	Sustainable Social Development in Asia and the Pacific	Lao People's Democratic Republic	reduced-inequalities	UN
reduced-inequalities	10.18356/bf4ee57a-en	Tackling structural disparities in the labour market: Policies and programmes for labour and productive inclusion	Productive Inclusion	reduced-inequalities	UN
reduced-inequalities	10.18356/bf4ee57a-en	Tackling structural disparities in the labour market: Policies and programmes for labour and productive inclusion	Urban Zones	reduced-inequalities	UN
reduced-inequalities	10.18356/bf4ee57a-en	Tackling structural disparities in the labour market: Policies and programmes for labour and productive inclusion	Indirect Job Creation	reduced-inequalities	UN
reduced-inequalities	10.18356/bf4ee57a-en	Tackling structural disparities in the labour market: Policies and programmes for labour and productive inclusion	Special Tabulations	reduced-inequalities	UN
reduced-inequalities	10.18356/bf4ee57a-en	Tackling structural disparities in the labour market: Policies and programmes for labour and productive inclusion	Labour Intermediation Services	reduced-inequalities	UN
reduced-inequalities	10.18356/bf4ee57a-en	Tackling structural disparities in the labour market: Policies and programmes for labour and productive inclusion	Non-contributory Social Protection Programmes	reduced-inequalities	UN
reduced-inequalities	10.18356/bf4ee57a-en	Tackling structural disparities in the labour market: Policies and programmes for labour and productive inclusion	Low Productivity Sectors	reduced-inequalities	UN
reduced-inequalities	10.18356/bf4ee57a-en	Tackling structural disparities in the labour market: Policies and programmes for labour and productive inclusion	Plurinational State	reduced-inequalities	UN
reduced-inequalities	10.18356/bf4ee57a-en	Tackling structural disparities in the labour market: Policies and programmes for labour and productive inclusion	Social Panorama	reduced-inequalities	UN
reduced-inequalities	10.18356/bf4ee57a-en	Tackling structural disparities in the labour market: Policies and programmes for labour and productive inclusion	Labour Market Participation Rates	reduced-inequalities	UN
reduced-inequalities	10.18356/bf4ee57a-en	Tackling structural disparities in the labour market: Policies and programmes for labour and productive inclusion	Welfare Gaps	reduced-inequalities	UN
reduced-inequalities	10.18356/bf4ee57a-en	Tackling structural disparities in the labour market: Policies and programmes for labour and productive inclusion	Greater Buenos Aires	reduced-inequalities	UN
reduced-inequalities	10.18356/bf4ee57a-en	Tackling structural disparities in the labour market: Policies and programmes for labour and productive inclusion	Bolivarian Republic	reduced-inequalities	UN
reduced-inequalities	10.18356/bf4ee57a-en	Tackling structural disparities in the labour market: Policies and programmes for labour and productive inclusion	Labour Intermediation	reduced-inequalities	UN
reduced-inequalities	10.18356/bf4ee57a-en	Tackling structural disparities in the labour market: Policies and programmes for labour and productive inclusion	Labour Incomes	reduced-inequalities	UN
reduced-inequalities	10.18356/bf4ee57a-en	Tackling structural disparities in the labour market: Policies and programmes for labour and productive inclusion	Latin America	reduced-inequalities	UN
reduced-inequalities	10.18356/bf4ee57a-en	Tackling structural disparities in the labour market: Policies and programmes for labour and productive inclusion	Unpaid Family Members	reduced-inequalities	UN
reduced-inequalities	10.18356/bf4ee57a-en	Tackling structural disparities in the labour market: Policies and programmes for labour and productive inclusion	Labour Inclusion	reduced-inequalities	UN
reduced-inequalities	10.18356/bf4ee57a-en	Tackling structural disparities in the labour market: Policies and programmes for labour and productive inclusion	Labour Market	reduced-inequalities	UN
reduced-inequalities	10.18356/bf4ee57a-en	Tackling structural disparities in the labour market: Policies and programmes for labour and productive inclusion	Poorest Quintile	reduced-inequalities	UN
