SDG	Active_concepts	Boosted
quality-education	Skill Mismatch Problem	0
quality-education	Skill Shortages	0
quality-education	Skills Development	1
quality-education	Skills Development Opportunities	0
quality-education	Skills Mismatch	1
quality-education	Skills Policies	0
quality-education	Skills Proficiency	0
quality-education	Social Mobility	0
quality-education	Staff Child Ratio	0
quality-education	Student Attendance	0
quality-education	Student Learning Outcomes	0
quality-education	Student Motivation	0
quality-education	Student Respondents	0
quality-education	Student Teacher Ratio	0
quality-education	Study Sites	0
quality-education	Subject Specialty	0
quality-education	Sustainable Development Goals Education	0
quality-education	Sustainable Education	0
quality-education	Teachable Moments	0
quality-education	Teacher Appraisal	0
quality-education	Teacher Education	1
quality-education	Teacher Education Institutions	0
quality-education	Teacher Education Programmes	0
quality-education	Teacher Policy	0
quality-education	Teacher Training	1
quality-education	Teachers Matter	0
quality-education	Teaching Career	0
quality-education	Teaching Profession	0
quality-education	Technical Skills	1
quality-education	Technology Education	0
quality-education	Tertiary Education	1
quality-education	Test Scores	0
quality-education	Total Learning Time	0
quality-education	Traditional Knowledge	0
quality-education	Training Incidence	0
quality-education	Universal Basic Skills	0
quality-education	Upward Mobility	0
quality-education	Virtual Laboratories	0
quality-education	Vocational Colleges	0
quality-education	Vocational Curriculum	0
quality-education	Vocational Education And Training Students	0
quality-education	Vocational Orientation	0
quality-education	Vocational Skills	1
quality-education	Vocational Training	1
quality-education	WomenÆs Education	1
quality-education	World Education Forum	0
quality-education	Young People	0
quality-education	Young PeopleÆs Engagement	0
gender-equality	Abortion Policies	0
gender-equality	Absolute Inequality	0
gender-equality	Achieve Gender Equality	0
gender-equality	Acquired Immunodeficiency Syndrome	0
gender-equality	Address Gender Concerns	0
gender-equality	Address Gender Equality	0
gender-equality	Address Gender Inequality	0
gender-equality	Address Gender Issues	0
gender-equality	Adolescent Birth Rate	0
gender-equality	Adolescent Mothers	0
gender-equality	Adolescent Pregnancy	0
gender-equality	Affirmative Action	0
gender-equality	Age Specific Rates	0
gender-equality	Antenatal Care	0
gender-equality	Antenatal Care Visit	0
gender-equality	Arab Women	0
gender-equality	Beijing Declaration	0
gender-equality	Beijing Platform	0
gender-equality	Birth Attendants	0
gender-equality	Bride Price	0
gender-equality	Care Burden	0
gender-equality	Care Receivers	0
gender-equality	Care Workers	0
gender-equality	Central Gender Institutions	0
gender-equality	Child Brides	0
gender-equality	Child Marriage	1
gender-equality	Child Prostitutes	0
gender-equality	Child Sexual Abuse	0
gender-equality	Childcare Services	0
gender-equality	Combat Trafficking	0
gender-equality	Commercial Sex Workers	0
gender-equality	Commercial Sexual Exploitation	1
gender-equality	Comprehensive Sexuality Education	0
gender-equality	Contraceptive Supplies	0
gender-equality	Contributing Family Workers	0
gender-equality	Customary Marriage	0
gender-equality	Differential Impact	0
gender-equality	Discriminatory Institutions	0
gender-equality	Discriminatory Laws	0
gender-equality	Discriminatory Social Institutions	0
gender-equality	Discriminatory Social Norms	0
gender-equality	Domestic Servitude	0
gender-equality	Domestic Trafficking	0
gender-equality	Domestic Violence	1
gender-equality	Domestic Violence Cases	0
gender-equality	Domestic Workers	0
gender-equality	Early Childbearing	0
gender-equality	Early Childhood Care	0
gender-equality	Early Marriage	1
gender-equality	Early Motherhood	0
gender-equality	Early Pregnancy	0
gender-equality	Economic Empowerment	0
gender-equality	Eliminate Gender Disparity	0
gender-equality	Eliminate Gender Stereotypes	0
gender-equality	Embedding Gender Considerations	0
gender-equality	Emergency Contraception	0
gender-equality	Emergency Obstetric Care	0
gender-equality	End Child Marriage	0
gender-equality	Equal Employment Opportunities	0
gender-equality	Equal Entitlement	0
gender-equality	Equal Inheritance	0
gender-equality	Equal Pay Legislation	0
gender-equality	Equal Rights	0
gender-equality	Equal Treatment	0
gender-equality	Ethnic Minority Women	0
gender-equality	Extend Maternity Leave	0
gender-equality	Family Code	0
gender-equality	Family Law	0
gender-equality	Family Life	0
gender-equality	Family Planning	1
gender-equality	Family Planning Programmes	0
gender-equality	Family Planning Services	0
gender-equality	Family Responsibilities	0
gender-equality	Female Candidates	0
gender-equality	Female Circumcision	0
gender-equality	Female Condoms	0
gender-equality	Female Education	0
gender-equality	Female Employment	0
gender-equality	Female Employment Rates	0
gender-equality	Female Entrepreneurs	0
gender-equality	Female Entrepreneurship	0
gender-equality	Female Genital Cutting	0
gender-equality	Female Genital Mutilation	1
gender-equality	Female Genital Mutilation	1
gender-equality	Female Labour	0
gender-equality	Female Labour Force	1
gender-equality	Female Labour Force Participation	0
gender-equality	Female Labour Force Participation Rate	0
gender-equality	Female Labour Market Participation	0
gender-equality	Female Labour Participation	0
gender-equality	Female Labour Participation Rate	0
gender-equality	Female Leadership	0
gender-equality	Female Managers	0
gender-equality	Female Migrant Workers	0
gender-equality	Female Mortality	0
gender-equality	Female Parliamentarians	0
gender-equality	Female Participation	0
gender-equality	Female Participation Rates	0
gender-equality	Female Partner	0
gender-equality	Female Part-time Employment	0
gender-equality	Female Part-time Workers	0
gender-equality	Female Poverty	0
gender-equality	Female Quotas	0
gender-equality	Female Representation	0
gender-equality	Female Role Models	0
gender-equality	Female Students	0
gender-equality	Female Teachers	0
gender-equality	Female Unemployment	0
gender-equality	Female Unemployment Rate	0
gender-equality	Female Wage	0
gender-equality	Female Workers	0
gender-equality	Feminist Groups	0
gender-equality	Feminist Research	0
gender-equality	Financial Education Programmes	0
gender-equality	Flexible Work Arrangements	0
gender-equality	Forced Mar Riage	0
gender-equality	Forensic Medical Examination	0
gender-equality	Full Consent	0
gender-equality	Full Gender Equality	0
gender-equality	Fundamental Freedoms	0
gender-equality	Fundamental Human Rights	0
gender-equality	Gender Action Plan	0
gender-equality	Gender Analysis	1
gender-equality	Gender Aspects	0
gender-equality	Gender Awareness	0
gender-equality	Gender Balance	0
gender-equality	Gender Based Discrimination	0
gender-equality	Gender Based Violence	0
gender-equality	Gender Bias	0
gender-equality	Gender Budgeting	0
gender-equality	Gender Concerns	0
gender-equality	Gender Considerations	0
gender-equality	Gender Differences	0
gender-equality	Gender Dimension	0
gender-equality	Gender Discrimination	1
gender-equality	Gender Disparities	0
gender-equality	Gender Dynamics	0
gender-equality	Gender Employment	0
gender-equality	Gender Equal Society	0
gender-equality	Gender Equality	0
gender-equality	Gender Equality Concerns	0
gender-equality	Gender Equality Initiatives	0
gender-equality	Gender Equality Legislation	0
gender-equality	Gender Equality Policy Marker	0
gender-equality	Gender Equality Reforms	0
gender-equality	Gender Equality Seal	0
gender-equality	Gender Equality Strategy	0
gender-equality	Gender Equity	0
gender-equality	Gender Focal Points	0
gender-equality	Gender Gap	1
gender-equality	Gender Identity	0
gender-equality	Gender Imbalance	0
gender-equality	Gender Impact	0
gender-equality	Gender Impact Assessment	0
gender-equality	Gender Indicators	0
gender-equality	Gender Inequality	1
gender-equality	Gender Inequality Index	0
gender-equality	Gender Inequities	0
gender-equality	Gender Issues	1
gender-equality	Gender Links	0
gender-equality	Gender Machinery	0
gender-equality	Gender Mainstreaming	1
gender-equality	Gender Mainstreaming Efforts	0
gender-equality	Gender Mainstreaming Strategy	0
gender-equality	Gender Norms	0
gender-equality	Gender Parity Index	0
gender-equality	Gender Pay	0
gender-equality	Gender Pay Gap	1
gender-equality	Gender Perspec Tive	0
gender-equality	Gender Perspective	1
gender-equality	Gender Policy	0
gender-equality	Gender Preferences	0
gender-equality	Gender Profile	0
gender-equality	Gender Public Policies	0
gender-equality	Gender Quotas	0
gender-equality	Gender Relations	0
gender-equality	Gender Relationships	0
gender-equality	Gender Responsive Budget Initiatives	0
gender-equality	Gender Responsive Budgeting	1
gender-equality	Gender Responsive Social Protection	0
gender-equality	Gender Roles	1
gender-equality	Gender Sensitive Language	0
gender-equality	Gender Sensitive Policy Making	0
gender-equality	Gender Sensitivity	0
gender-equality	Gender Specific Violence	0
gender-equality	Gender Statistics	0
gender-equality	Gender Stereotypes	1
gender-equality	Gender Wage	0
gender-equality	Gender Wage Gap	1
gender-equality	Gini Index	0
gender-equality	Girl Child	0
gender-equality	Glass Ceiling	1
gender-equality	Global Gender	0
gender-equality	Good Quality Care	0
gender-equality	Greater Gender Equality	0
gender-equality	Guttmacher Institute	0
gender-equality	Harmful Traditional Practices	0
gender-equality	High Maternal Mortality	0
gender-equality	Higher Labour Force Participation Rates	0
gender-equality	Honour Crimes	0
gender-equality	Household Surveys	0
gender-equality	Human Immunodeficiency Virus	0
gender-equality	Human Immunodeficiency Virus Prevalence	0
gender-equality	Human Rights	0
gender-equality	Human Sexuality	0
gender-equality	Improve Gender Equality	0
gender-equality	Improved Family Planning Services	0
gender-equality	Including Family Planning	0
gender-equality	Inclusive Forms	0
gender-equality	Indigenous Women	0
gender-equality	Indirect Discrimination	0
gender-equality	Informal Employment	0
gender-equality	Informal Jobs	0
gender-equality	Informal Workers	0
gender-equality	Institutional Gender	0
gender-equality	Integrate Gender Perspectives	0
gender-equality	Integrated Child Development Services	0
gender-equality	Integrating Gender Issues	0
gender-equality	International Women's Year	0
